product_id,product_title,product_category,cnt,helpful_votes_cnt,total_votes_cnt,verified_purchase_cnt,vine_cnt,star_rating_mean,helpful_votes_mean,total_votes_mean,star_rating_with_verified_purchase_mean,star_rating_with_vine_mean,star_rating_with_votes_mean,star_rating_helpful_votes_weighted_mean,sentiment_score_mean,helpful_votes_ratio,verified_purchase_ratio,vine_ratio,percent_rank
B007Y6CSNU,Lola Versus,Video_DVD,17,21,32,9,0,3.8823529411764706,1.2352941176470589,1.8823529411764706,4.222222222222222,,8.0,3.323529411764706,7.0588235294117645,0.65625,0.5294117647058824,0.0,0.07181505164781112
B0036F7FX6,Dead or Alive Paradise,Video_Games,19,40,106,15,0,3.6842105263157894,2.1052631578947367,5.578947368421052,3.7333333333333334,,11.263157894736842,2.4246899299530877,10.894736842105264,0.37735849056603776,0.7894736842105263,0.0,0.025934119960668633
B00005JNPH,The Chorus,Video_DVD,4,21,22,0,0,5.0,5.25,5.5,,,31.25,4.875,8.0,0.9545454545454546,0.0,0.0,0.9094230904363713
B003RHZ6IE,The Secret of Moonacre,Video_DVD,125,228,372,91,0,4.28,1.824,2.976,4.483516483516484,,10.928,2.69763347124737,7.176,0.6129032258064516,0.728,0.0,0.43391188251001334
B00GXHLYFE,The Truth About Emanuel,Video_DVD,7,22,31,2,0,4.285714285714286,3.142857142857143,4.428571428571429,4.0,,18.285714285714285,3.4321036106750396,8.714285714285714,0.7096774193548387,0.2857142857142857,0.0,0.43391188251001334
B00006FDFF,I'm for the Hippopotamus,Video_DVD,13,31,34,12,0,3.769230769230769,2.3846153846153846,2.6153846153846154,3.8333333333333335,,13.384615384615385,3.618131868131868,3.5384615384615383,0.9117647058823529,0.9230769230769231,0.0,0.43391188251001334
B00D6I7GC8,Simon Killer,Video_DVD,4,11,16,3,0,4.25,2.75,4.0,4.333333333333333,,17.25,3.3333333333333335,6.25,0.6875,0.75,0.0,0.35577260909282554
B00596WFE4,The River Murders,Video_DVD,26,65,76,10,0,3.3461538461538463,2.5,2.923076923076923,4.0,,10.846153846153847,3.181593406593407,3.9615384615384617,0.8552631578947368,0.38461538461538464,0.0,0.11088468835640503
B0000A2ZNZ,Leap of Faith,Video_DVD,79,196,340,53,0,4.620253164556962,2.481012658227848,4.30379746835443,4.754716981132075,,15.987341772151899,2.905995434476447,5.848101265822785,0.5764705882352941,0.6708860759493671,0.0,0.11088468835640503
B007BGU9TS,The Quiet Ones,Video_DVD,6,15,24,4,0,3.0,2.5,4.0,3.0,,9.5,2.027777777777778,0.16666666666666666,0.625,0.6666666666666666,0.0,0.11088468835640503
B004QDOFK8,The Metamorphosis and Other Stories,Books,1,2,2,0,0,5.0,2.0,2.0,,,15.0,5.0,4.0,1.0,0.0,0.0,0.48144814481448145
B003M987PQ,Dorian Gray,Video_DVD,121,296,404,80,0,3.975206611570248,2.446280991735537,3.3388429752066116,4.2375,,12.107438016528926,3.5366373390559094,5.933884297520661,0.7326732673267327,0.6611570247933884,0.0,0.2835359426603893
B006XF2X5Q,The Veteran,Video_DVD,16,91,116,4,0,4.3125,5.6875,7.25,5.0,,23.375,3.1128068475452197,1.375,0.7844827586206896,0.25,0.0,0.2835359426603893
0714530875,Requiem for a Dream,Books,1,0,0,1,0,5.0,0.0,0.0,5.0,,5.0,5.0,1.0,,1.0,0.0,0.6181618161816181
B001FZGAN0,Santa's Slay,Video_DVD,2,1,5,1,0,3.0,0.5,2.5,1.0,,5.5,2.6,5.0,0.2,0.5,0.0,0.14847867331881104
0061148482,The Bridge Across Forever: A True Love Story,Books,17,113,130,9,0,4.470588235294118,6.647058823529412,7.647058823529412,4.777777777777778,,32.05882352941177,4.167349218168279,6.470588235294118,0.8692307692307693,0.5294117647058824,0.0,0.28312831283128315
B000089QBF,White Oleander,Video_DVD,1,0,0,0,0,3.0,0.0,0.0,,,3.0,3.0,9.0,,0.0,0.0,0.8266460543883072
B0007XG5J0,Loch Ness,Video_DVD,51,70,114,37,0,4.490196078431373,1.3725490196078431,2.235294117647059,4.621621621621622,,9.941176470588236,3.70643408878703,7.333333333333333,0.6140350877192983,0.7254901960784313,0.0,0.12866277844143068
1576737535,The Truth Seeker (O'Malley #3),Books,31,113,123,0,0,4.838709677419355,3.6451612903225805,3.967741935483871,,,22.70967741935484,4.563876088069637,8.806451612903226,0.9186991869918699,0.0,0.0,0.9522952295229523
B00008AOVH,Get a Clue,Video_DVD,14,22,42,11,0,3.357142857142857,1.5714285714285714,3.0,3.272727272727273,,7.428571428571429,2.966214177978884,3.5,0.5238095238095238,0.7857142857142857,0.0,0.08207434474035556
B001A01FD0,Final Fantasy Tactics A2: Grimoire of the Rift,Video_Games,124,269,384,78,0,4.306451612903226,2.1693548387096775,3.096774193548387,4.397435897435898,,12.403225806451612,3.779414037047603,8.693548387096774,0.7005208333333334,0.6290322580645161,0.0,0.752826941986234
B000HKLL88,Against a Dark Background,Books,1,0,0,0,0,4.0,0.0,0.0,,,4.0,4.0,29.0,,0.0,0.0,0.6043604360436043
B004C0B58K,Crows Zero II,Video_DVD,2,4,5,2,0,5.0,2.0,2.5,5.0,,15.0,4.375,9.0,0.8,1.0,0.0,0.857213126273628
B004I5EE46,Dance Central,Video_Games,369,313,492,298,0,4.4986449864498645,0.8482384823848238,1.3333333333333333,4.5,,7.91869918699187,4.253476476984718,6.542005420054201,0.6361788617886179,0.8075880758807588,0.0,0.8087512291052114
B0050SYY5E,Halo: Combat Evolved Anniversary,Video_Games,698,1181,2754,553,0,4.432664756446991,1.691977077363897,3.945558739255014,4.520795660036167,,11.134670487106018,4.053059199086214,7.8810888252149,0.4288307915758896,0.7922636103151862,0.0,0.8087512291052114
0857520970,In One Person,Books,1,0,0,1,0,5.0,0.0,0.0,5.0,,5.0,5.0,11.0,,1.0,0.0,0.0813081308130813
B00LO1T1O0,A Coffee in Berlin,Video_DVD,8,54,63,5,0,4.375,6.75,7.875,4.0,,37.75,3.5250000000000004,3.875,0.8571428571428571,0.625,0.0,0.7578525753636427
B00003CXO1,Meet the Parents,Video_DVD,328,562,1249,40,0,3.6158536585365852,1.7134146341463414,3.807926829268293,4.125,,8.554878048780488,2.8873829334488197,8.375,0.4499599679743795,0.12195121951219512,0.0,0.600660529829246
B00LD0VACI,Mystery Road,Video_DVD,8,12,16,6,0,4.0,1.5,2.0,3.8333333333333335,,11.375,3.71875,3.375,0.75,0.75,0.0,0.31761647108425267
0739320564,The Sweet Potato Queens' Book of Love,Books,3,3,3,0,0,5.0,1.0,1.0,,,10.0,5.0,4.333333333333333,1.0,0.0,0.0,0.10871087108710871
B0018O6SFI,Carry On Doctor,Video_DVD,1,1,1,1,0,5.0,1.0,1.0,5.0,,10.0,5.0,16.0,1.0,1.0,0.0,0.47445717096479517
B00MHT49FE,The Incredible Journey,Video_DVD,22,5,27,21,0,4.7727272727272725,0.22727272727272727,1.2272727272727273,4.761904761904762,,5.863636363636363,2.545454545454545,3.6363636363636362,0.18518518518518517,0.9545454545454546,0.0,0.47445717096479517
B00005JLX3,Cradle 2 the Grave,Video_DVD,20,52,79,2,0,3.75,2.6,3.95,4.5,,14.55,3.11764652014652,7.35,0.6582278481012658,0.1,0.0,0.2835359426603893
B000BNKX9O,Naruto: Clash of Ninja,Video_Games,27,36,50,14,0,4.074074074074074,1.3333333333333333,1.8518518518518519,4.214285714285714,,8.518518518518519,3.775189334993257,5.481481481481482,0.72,0.5185185185185185,0.0,0.5250737463126843
B00005YVTU,Savage Skies,Video_Games,7,33,42,1,0,3.5714285714285716,4.714285714285714,6.0,4.0,,22.714285714285715,2.9936507936507937,11.285714285714286,0.7857142857142857,0.14285714285714285,0.0,0.1671583087512291
B000JMK6HQ,Moonlight,Video_DVD,6,18,38,5,0,3.6666666666666665,3.0,6.333333333333333,3.4,,15.0,2.905573593073593,-0.16666666666666666,0.47368421052631576,0.8333333333333334,0.0,0.857213126273628
B00005JM6C,Lifeboat,Video_DVD,2,3,6,0,0,5.0,1.5,3.0,,,12.5,3.125,7.0,0.5,0.0,0.0,0.857213126273628
B0013D8LBI,A Dirty Carnival,Video_DVD,15,47,55,11,0,4.8,3.1333333333333333,3.6666666666666665,4.818181818181818,,19.466666666666665,4.480687830687831,4.266666666666667,0.8545454545454545,0.7333333333333333,0.0,0.6404328578455485
1421527553,"Kimi ni Todoke: From Me to You, Vol. 1",Books,24,58,66,17,0,4.708333333333333,2.4166666666666665,2.75,4.823529411764706,,16.458333333333332,4.425245098039216,16.541666666666668,0.8787878787878788,0.7083333333333334,0.0,0.8131813181318132
630574999X,The Sixth Sense,Video_DVD,10,21,52,1,0,4.3,2.1,5.2,5.0,,13.3,2.082575757575758,5.9,0.40384615384615385,0.1,0.0,0.9479305740987984
B00008VU6X,Buffy the Vampire Slayer: Wrath of the Darkhul King,Video_Games,17,37,92,4,0,3.764705882352941,2.176470588235294,5.411764705882353,5.0,,12.058823529411764,3.074055308397869,8.294117647058824,0.40217391304347827,0.23529411764705882,0.0,0.05285152409046214
6305477728,Tetsuo II: Body Hammer,Video_DVD,20,31,63,4,0,3.6,1.55,3.15,3.5,,8.65,2.8721428571428573,2.85,0.49206349206349204,0.2,0.0,0.2243693345513316
B00021R7NA,Love & Basketball,Video_DVD,6,1,3,6,0,4.0,0.16666666666666666,0.5,4.0,,4.166666666666667,3.5555555555555554,1.3333333333333333,0.3333333333333333,1.0,0.0,0.9094230904363713
B0025Z4Q4E,Ballerina,Video_DVD,41,249,309,32,0,4.682926829268292,6.073170731707317,7.536585365853658,4.78125,,32.829268292682926,3.9242173476929576,7.902439024390244,0.8058252427184466,0.7804878048780488,0.0,0.7941817159721735
B0041ONFDU,Beautiful Kate,Video_DVD,10,43,62,4,0,4.1,4.3,6.2,4.5,,20.2,3.527801120448179,3.3,0.6935483870967742,0.4,0.0,0.35577260909282554
B0013HE5UU,Wonder World Amusement Park,Video_Games,30,60,71,12,0,2.8,2.0,2.3666666666666667,4.166666666666667,,6.566666666666666,2.2700000000000005,5.766666666666667,0.8450704225352113,0.4,0.0,0.022492625368731565
0671722573,The Comedy of Errors,Books,5,11,16,0,0,4.8,2.2,3.2,,,15.8,3.480952380952381,0.2,0.6875,0.0,0.0,0.13771377137713772
B000NVIGL6,Big Nothing,Video_DVD,44,51,129,25,0,3.8636363636363638,1.1590909090909092,2.9318181818181817,4.0,,8.840909090909092,3.210952242202242,5.295454545454546,0.3953488372093023,0.5681818181818182,0.0,0.5565315157051507
B00005U2KC,Klute,Video_DVD,85,326,442,42,0,4.352941176470588,3.835294117647059,5.2,4.5476190476190474,,21.67058823529412,3.942634465637561,8.611764705882353,0.7375565610859729,0.49411764705882355,0.0,0.5565315157051507
B00005JM4L,Head of State,Video_DVD,18,41,70,0,0,3.0,2.2777777777777777,3.888888888888889,,,8.444444444444445,2.369340227673561,5.833333333333333,0.5857142857142857,0.0,0.0,0.14847867331881104
B005ZMBEXA,1911,Video_DVD,29,96,150,15,0,3.6551724137931036,3.310344827586207,5.172413793103448,4.666666666666667,,12.448275862068966,2.9654568070610052,3.689655172413793,0.64,0.5172413793103449,0.0,0.09394982784062961
B00IXPQU6M,The Motel Life,Video_DVD,17,5,10,12,0,3.7058823529411766,0.29411764705882354,0.5882352941176471,3.75,,4.882352941176471,3.3333333333333335,1.7647058823529411,0.5,0.7058823529411765,0.0,0.2538121003443187
B0000DZTN0,"Now You See Him, Now You Don't",Video_DVD,28,109,150,13,0,4.25,3.892857142857143,5.357142857142857,4.6923076923076925,,19.321428571428573,3.8898464035964038,6.107142857142857,0.7266666666666667,0.4642857142857143,0.0,0.8266460543883072
B003PMWF62,John Rabe,Video_DVD,32,146,189,21,0,4.625,4.5625,5.90625,4.809523809523809,,22.96875,3.4977440800478594,4.375,0.7724867724867724,0.65625,0.0,0.8266460543883072
B00AV0D9P2,L.A. Noire,Video_Games,12,3,13,9,0,4.083333333333333,0.25,1.0833333333333333,4.111111111111111,,4.583333333333333,3.2430555555555554,2.0,0.23076923076923078,0.75,0.0,0.9462881022615536
B00006LEM2,Contra: Shattered Soldier,Video_Games,71,158,308,18,0,4.0,2.2253521126760565,4.338028169014085,3.9444444444444446,,13.28169014084507,3.0903196075884383,4.366197183098592,0.512987012987013,0.2535211267605634,0.0,0.6965339233038348
0811803201,Twenty Love Poems and a Song of Despair,Books,17,187,223,6,0,4.470588235294118,11.0,13.117647058823529,4.0,,58.529411764705884,4.049952033100822,5.235294117647059,0.8385650224215246,0.35294117647058826,0.0,0.9162916291629163
B00JIWR05O,I'm So Excited!,Video_DVD,1,1,1,0,0,4.0,1.0,1.0,,,8.0,4.0,27.0,1.0,0.0,0.0,0.2835359426603893
B00A04YH7S,Fast Girls,Video_DVD,10,11,15,8,0,4.6,1.1,1.5,4.625,,9.3,4.042857142857143,10.1,0.7333333333333333,0.8,0.0,0.2835359426603893
B004HVKABW,Ar tonelico Qoga: Knell of Ar Ciel,Video_Games,42,143,247,30,0,4.119047619047619,3.4047619047619047,5.880952380952381,4.266666666666667,,18.833333333333332,2.812489546589502,8.095238095238095,0.5789473684210527,0.7142857142857143,0.0,0.25430186823992135
B00DE6NH4S,Lola Montès,Video_DVD,1,0,1,0,0,5.0,0.0,1.0,,,5.0,2.5,-2.0,0.0,0.0,0.0,0.857213126273628
B00005QBYN,Brain Drain,Video_DVD,1,4,7,0,0,5.0,4.0,7.0,,,25.0,3.125,11.0,0.5714285714285714,0.0,0.0,0.19584006745836555
B00005ME6E,Spider-Man: Mysterio's Menace,Video_Games,38,119,166,1,0,3.9210526315789473,3.1315789473684212,4.368421052631579,5.0,,16.92105263157895,3.2151281313331177,5.7631578947368425,0.7168674698795181,0.02631578947368421,0.0,0.8596361848574238
B00009PBSJ,And Now for Something Completely Different,Video_DVD,1,0,1,1,0,2.0,0.0,1.0,2.0,,2.0,1.0,4.0,0.0,1.0,0.0,0.7941817159721735
B00354VXT0,Tony,Video_DVD,8,13,17,3,0,4.75,1.625,2.125,5.0,,12.875,3.96875,4.375,0.7647058823529411,0.375,0.0,0.43391188251001334
B000YDOOSM,Redacted,Video_DVD,37,419,926,5,0,2.972972972972973,11.324324324324325,25.027027027027028,4.0,,30.91891891891892,1.4938889283619392,-5.918918918918919,0.4524838012958963,0.13513513513513514,0.0,0.43391188251001334
B008IG0B0C,Flying Swords of Dragon Gate,Video_DVD,38,7,14,31,0,4.026315789473684,0.18421052631578946,0.3684210526315789,4.258064516129032,,4.578947368421052,3.918421052631579,3.5526315789473686,0.5,0.8157894736842105,0.0,0.35577260909282554
B001AZ5IV0,Water Lilies,Video_DVD,28,145,250,10,0,3.857142857142857,5.178571428571429,8.928571428571429,4.0,,23.571428571428573,2.0263110374250233,9.964285714285714,0.58,0.35714285714285715,0.0,0.35577260909282554
B00007B77T,Serious Sam,Video_Games,35,44,75,9,0,4.371428571428571,1.2571428571428571,2.142857142857143,5.0,,9.82857142857143,4.027596371882086,6.085714285714285,0.5866666666666667,0.2571428571428571,0.0,0.609882005899705
B0009R3HQS,Chaos Legion,Video_Games,2,0,0,2,0,4.0,0.0,0.0,4.0,,4.0,4.0,7.0,,1.0,0.0,0.3381268436578171
B009NI2XKK,Whores' Glory,Video_DVD,14,93,150,5,0,4.357142857142857,6.642857142857143,10.714285714285714,4.2,,37.285714285714285,2.790986975247559,0.42857142857142855,0.62,0.35714285714285715,0.0,0.6837889115311644
B002BDV5OE,Jim Jefferies: I Swear to God,Video_DVD,37,88,212,32,0,4.72972972972973,2.3783783783783785,5.72972972972973,4.84375,,15.216216216216216,4.19577532077532,3.72972972972973,0.41509433962264153,0.8648648648648649,0.0,0.6837889115311644
0784011710,Sophie's Choice,Video_DVD,313,1425,2228,209,0,4.361022364217252,4.552715654952077,7.118210862619808,4.3875598086124405,,25.105431309904155,2.7877748088687704,4.90529695024077,0.6395870736086176,0.6677316293929713,0.0,0.8856721242358232
B00005JP45,Angels in the Outfield,Video_DVD,21,77,100,7,0,4.190476190476191,3.6666666666666665,4.761904761904762,4.428571428571429,,20.428571428571427,3.952469752469753,15.285714285714286,0.77,0.3333333333333333,0.0,0.2538121003443187
B00YIZWIFI,Skin Trade,Video_DVD,1,10,10,0,0,3.0,10.0,10.0,,,33.0,3.0,19.0,1.0,0.0,0.0,0.2538121003443187
B000HRLWWQ,There Was a Crooked Man...,Video_DVD,18,26,52,8,0,4.111111111111111,1.4444444444444444,2.888888888888889,4.5,,9.833333333333334,3.5204365079365076,2.1666666666666665,0.5,0.4444444444444444,0.0,0.720609936055091
B00008QS9I,The Isle,Video_DVD,30,210,361,4,0,3.6,7.0,12.033333333333333,4.5,,28.6,2.378911276392057,1.4333333333333333,0.5817174515235457,0.13333333333333333,0.0,0.720609936055091
B00KD64KS4,A Promise,Video_DVD,21,45,58,17,0,4.190476190476191,2.142857142857143,2.761904761904762,4.529411764705882,,12.333333333333334,3.4531746031746033,6.380952380952381,0.7758620689655172,0.8095238095238095,0.0,0.31761647108425267
B00A17GMIG,Killing Lincoln: The Shocking Assassination that Changed America Forever,Books,1,0,1,1,0,5.0,0.0,1.0,5.0,,5.0,2.5,6.0,0.0,1.0,0.0,0.4955495549554956
B002TPTDG6,Cloudy with a Chance of Meatballs,Video_DVD,2,0,0,1,0,4.5,0.0,0.0,5.0,,4.5,4.5,2.0,,0.5,0.0,0.5565315157051507
0790751445,Ready to Rumble,Video_DVD,71,38,101,44,0,4.056338028169014,0.5352112676056338,1.4225352112676057,4.318181818181818,,6.380281690140845,3.5606807511737095,9.985915492957746,0.37623762376237624,0.6197183098591549,0.0,0.06275033377837116
B00004WMQB,Valkyrie Profile,Video_Games,48,180,290,6,0,4.666666666666667,3.75,6.041666666666667,5.0,,22.895833333333332,4.267323730728336,9.166666666666666,0.6206896551724138,0.125,0.0,0.7819567354965585
B0007WB06Y,Hot Shots Golf: Open Tee,Video_Games,46,69,82,13,0,4.565217391304348,1.5,1.7826086956521738,4.384615384615385,,11.08695652173913,4.340579710144928,12.130434782608695,0.8414634146341463,0.2826086956521739,0.0,0.7819567354965585
0062124293,How to Be a Woman,Books,438,2036,3097,276,46,3.874429223744292,4.648401826484018,7.070776255707763,3.8079710144927534,4.260869565217392,19.27625570776256,3.2872816350525342,7.116704805491991,0.6574103971585405,0.6301369863013698,0.1050228310502283,0.13021302130213022
B0046ZYEVG,How to Get Ahead in Advertising,Video_DVD,2,2,2,2,0,5.0,1.0,1.0,5.0,,10.0,5.0,3.0,1.0,1.0,0.0,0.5140889607195559
B00JH4SZWK,Bad Words,Video_DVD,59,45,115,40,0,4.203389830508475,0.7627118644067796,1.9491525423728813,4.75,,5.491525423728813,3.8610291779783306,3.4915254237288136,0.391304347826087,0.6779661016949152,0.0,0.5140889607195559
B00005JKWD,Thirteen Conversations About One Thing,Video_DVD,17,134,161,1,0,4.411764705882353,7.882352941176471,9.470588235294118,5.0,,42.11764705882353,3.6102707749766574,6.529411764705882,0.8322981366459627,0.058823529411764705,0.0,0.5140889607195559
B000TR2N1S,Dumplings,Video_DVD,5,20,23,0,0,3.8,4.0,4.6,,,19.6,3.422222222222222,9.0,0.8695652173913043,0.0,0.0,0.5140889607195559
B002JTMO0E,Sauna,Video_DVD,13,40,50,4,0,4.076923076923077,3.076923076923077,3.8461538461538463,3.5,,16.076923076923077,3.692630898513251,-2.230769230769231,0.8,0.3076923076923077,0.0,0.47445717096479517
B003ES5JJ2,Jesse Stone: No Remorse,Video_DVD,376,497,630,345,0,4.75,1.321808510638298,1.675531914893617,4.805797101449276,,10.297872340425531,4.603164358071979,4.5611702127659575,0.7888888888888889,0.9175531914893617,0.0,0.47445717096479517
B0001ZX0GU,Witchboard,Video_DVD,56,167,314,36,0,4.375,2.982142857142857,5.607142857142857,4.583333333333333,,17.232142857142858,2.351389962550677,4.428571428571429,0.5318471337579618,0.6428571428571429,0.0,0.2835359426603893
B0000690ZY,Romance of the Three Kingdoms VII,Video_Games,26,142,195,3,0,4.115384615384615,5.461538461538462,7.5,1.0,,30.153846153846153,3.282291960176575,9.846153846153847,0.7282051282051282,0.11538461538461539,0.0,0.5250737463126843
B000654ZBO,The Bird People in China,Video_DVD,19,125,160,7,0,4.105263157894737,6.578947368421052,8.421052631578947,3.7142857142857144,,35.73684210526316,3.389219248741409,9.210526315789474,0.78125,0.3684210526315789,0.0,0.7578525753636427
B008I34ZPW,The Lady,Video_DVD,24,25,27,16,0,4.666666666666667,1.0416666666666667,1.125,4.75,,8.916666666666666,4.586805555555555,12.875,0.9259259259259259,0.6666666666666666,0.0,0.720609936055091
B0000A98ZO,Three O'Clock High,Video_DVD,104,207,332,60,0,4.634615384615385,1.9903846153846154,3.1923076923076925,4.716666666666667,,13.701923076923077,4.237397112296306,5.894230769230769,0.6234939759036144,0.5769230769230769,0.0,0.600660529829246
B00004CZU3,Beauty and the Beast: The Enchanted Christmas,Video_DVD,1,1,6,1,0,1.0,1.0,6.0,1.0,,2.0,0.2857142857142857,-1.0,0.16666666666666666,1.0,0.0,0.31761647108425267
B0015XHQVW,Meet Bill,Video_DVD,27,46,139,14,0,3.7777777777777777,1.7037037037037037,5.148148148148148,4.0,,9.444444444444445,1.7729165573622734,7.148148148148148,0.33093525179856115,0.5185185185185185,0.0,0.31761647108425267
B000055ZF1,Battle Beyond the Stars,Video_DVD,40,218,275,15,0,4.1,5.45,6.875,4.466666666666667,,26.35,3.3051347125097124,10.175,0.7927272727272727,0.375,0.0,0.31761647108425267
B0001XALPA,Shining Force: Resurrection of the Dark Dragon,Video_Games,19,60,86,7,0,4.578947368421052,3.1578947368421053,4.526315789473684,5.0,,19.473684210526315,4.05321798084956,10.210526315789474,0.6976744186046512,0.3684210526315789,0.0,0.6688790560471977
B00004TEXT,Star Trek: Invasion,Video_Games,20,49,82,5,0,4.15,2.45,4.1,4.4,,15.0,3.6022727272727275,4.1,0.5975609756097561,0.25,0.0,0.6399950835791544
0345422554,Polgara the Sorceress (Malloreon),Books,95,208,350,14,0,3.905263157894737,2.1894736842105265,3.6842105263157894,4.785714285714286,,11.08421052631579,2.781036980563297,7.157894736842105,0.5942857142857143,0.14736842105263157,0.0,0.5712571257125713
B002TOJOY8,Good Hair,Video_DVD,125,244,449,79,0,4.248,1.952,3.592,4.3924050632911396,,10.432,3.7573072974382193,6.832,0.5434298440979956,0.632,0.0,0.6404328578455485
B004JF4Z3U,Dreamcast Collection,Video_Games,46,87,220,36,0,3.9130434782608696,1.891304347826087,4.782608695652174,4.0,,9.891304347826088,3.0946388191197385,4.239130434782608,0.39545454545454545,0.782608695652174,0.0,0.12831858407079647
B00PWY0URM,"The Russians Are Coming, The Russians Are Coming",Video_DVD,31,13,37,29,0,4.709677419354839,0.41935483870967744,1.1935483870967742,4.758620689655173,,6.064516129032258,3.27741935483871,4.516129032258065,0.35135135135135137,0.9354838709677419,0.0,0.43391188251001334
B002FIR968,Absent In The Spring,Books,1,6,6,0,0,5.0,6.0,6.0,,,35.0,5.0,16.0,1.0,0.0,0.0,0.6821682168216822
B00C7C00JU,The Lords of Salem,Video_DVD,188,1123,1623,101,0,3.324468085106383,5.973404255319149,8.632978723404255,3.9306930693069306,,24.53191489361702,1.992976267095567,3.9627659574468086,0.6919285274183611,0.5372340425531915,0.0,0.11088468835640503
0783235380,Forces of Nature,Video_DVD,134,294,456,48,0,3.671641791044776,2.1940298507462686,3.4029850746268657,4.166666666666667,,9.253731343283581,2.952909692444138,6.104477611940299,0.6447368421052632,0.3582089552238806,0.0,0.11088468835640503
B000FQBPDU,Metroid Prime 3: Corruption,Video_Games,183,584,1152,70,0,4.333333333333333,3.191256830601093,6.295081967213115,4.271428571428571,,17.92349726775956,3.4578625143821577,9.80327868852459,0.5069444444444444,0.3825136612021858,0.0,0.9591937069813176
B0001LQJS0,Custom Robo,Video_Games,6,0,1,6,0,4.666666666666667,0.0,0.16666666666666666,4.666666666666667,,4.666666666666667,4.25,6.0,0.0,1.0,0.0,0.3381268436578171
B00008XKZZ,Psi-Ops: The Mindgate Conspiracy,Video_Games,32,54,66,12,0,4.34375,1.6875,2.0625,4.416666666666667,,11.71875,4.071279761904762,10.0,0.8181818181818182,0.375,0.0,0.8596361848574238
B00004UCHA,East Is East,Video_DVD,69,168,315,18,0,4.043478260869565,2.4347826086956523,4.565217391304348,4.666666666666667,,12.855072463768115,3.058950598515816,5.72463768115942,0.5333333333333333,0.2608695652173913,0.0,0.5565315157051507
B00SJ9TXTS,Supremacy,Video_DVD,8,5,11,6,0,4.375,0.625,1.375,4.333333333333333,,6.375,3.208333333333333,4.625,0.45454545454545453,0.75,0.0,0.35577260909282554
B005YCEI7K,Ice Quake,Video_DVD,39,61,90,32,0,3.9743589743589745,1.564102564102564,2.3076923076923075,4.3125,,8.717948717948717,3.233816425120773,3.6923076923076925,0.6777777777777778,0.8205128205128205,0.0,0.020448317054318037
B000CNESHG,Super Princess Peach,Video_Games,149,546,804,87,0,4.469798657718121,3.664429530201342,5.395973154362416,4.517241379310345,,19.65771812080537,3.68117807054626,10.228187919463087,0.6791044776119403,0.5838926174496645,0.0,0.609882005899705
B008OR5X4O,Werewolf: The Beast Among Us,Video_DVD,82,64,103,62,0,4.121951219512195,0.7804878048780488,1.2560975609756098,4.241935483870968,,6.914634146341464,3.4927797135114207,4.048780487804878,0.6213592233009708,0.7560975609756098,0.0,0.14847867331881104
B00005QAP2,The Sicilian,Video_DVD,37,169,247,11,0,3.0,4.5675675675675675,6.675675675675675,3.4545454545454546,,12.0,2.0309410427653676,1.8918918918918919,0.6842105263157895,0.2972972972972973,0.0,0.09394982784062961
B0002CNUMQ,Phantom Brave,Video_Games,9,70,174,2,0,4.0,7.777777777777778,19.333333333333332,5.0,,34.666666666666664,3.3515704154002024,13.444444444444445,0.40229885057471265,0.2222222222222222,0.0,0.7819567354965585
073938337X,Strength in What Remains: A Journey of Remembrance and Forgiveness,Books,1,0,0,1,0,5.0,0.0,0.0,5.0,,5.0,5.0,1.0,,1.0,0.0,0.48144814481448145
1408706555,Girl at War,Books,2,1,1,2,0,4.5,0.5,0.5,4.5,,7.0,4.5,0.5,1.0,1.0,0.0,0.43384338433843384
B0051T47M2,Real,Video_DVD,11,28,30,8,0,4.363636363636363,2.5454545454545454,2.727272727272727,4.25,,16.90909090909091,4.18595041322314,6.545454545454546,0.9333333333333333,0.7272727272727273,0.0,0.2835359426603893
B004EI2NUO,Leaving,Video_DVD,13,56,83,4,0,3.5384615384615383,4.3076923076923075,6.384615384615385,3.0,,21.615384615384617,2.4987179487179487,7.3076923076923075,0.6746987951807228,0.3076923076923077,0.0,0.2835359426603893
B00SU4PFZS,The Devil's Violinist,Video_DVD,28,35,41,26,0,4.5,1.25,1.4642857142857142,4.6923076923076925,,9.75,4.335119047619048,4.535714285714286,0.8536585365853658,0.9285714285714286,0.0,0.2835359426603893
B000066RK7,Bruce Lee: Quest of the Dragon,Video_Games,79,109,243,10,0,2.7848101265822787,1.379746835443038,3.0759493670886076,3.8,,6.8354430379746836,1.9965313580200754,3.151898734177215,0.448559670781893,0.12658227848101267,0.0,0.010201573254670599
B00QJAZ4MY,Ask Me Anything,Video_DVD,24,41,65,10,0,4.208333333333333,1.7083333333333333,2.7083333333333335,4.2,,11.041666666666666,3.2200727513227516,3.5833333333333335,0.6307692307692307,0.4166666666666667,0.0,0.19584006745836555
B009M4KSL6,Sleep Tight,Video_DVD,11,5,49,7,0,3.909090909090909,0.45454545454545453,4.454545454545454,4.571428571428571,,5.636363636363637,1.4976911976911977,3.3636363636363638,0.10204081632653061,0.6363636363636364,0.0,0.7578525753636427
B00IXL1C6E,Open Grave,Video_DVD,18,0,6,16,0,4.333333333333333,0.0,0.3333333333333333,4.3125,,4.333333333333333,4.285714285714286,3.5,0.0,0.8888888888888888,0.0,0.31761647108425267
